Methods called,Number of times,Number of times (Normalized)
"public static final java.lang.String org.apache.lucene.index.ConcurrentMergeScheduler.DEFAULT_CPU_CORE_COUNT_PROPERTY",1,0.0625
"public static final java.lang.String org.apache.lucene.index.ConcurrentMergeScheduler.DEFAULT_SPINS_PROPERTY",1,0.0625
"CREATE_INDEX_AND_TRANSLOG",2,0.125
"OPEN_INDEX_CREATE_TRANSLOG",2,0.125
"org.elasticsearch.index.engine.EngineConfig(org.elasticsearch.index.engine.EngineConfig$OpenMode, org.elasticsearch.index.shard.ShardId, org.elasticsearch.threadpool.ThreadPool, org.elasticsearch.index.IndexSettings, org.elasticsearch.index.engine.Engine$Warmer, org.elasticsearch.index.store.Store, org.apache.lucene.index.SnapshotDeletionPolicy, org.apache.lucene.index.MergePolicy, org.apache.lucene.analysis.Analyzer, org.apache.lucene.search.similarities.Similarity, org.elasticsearch.index.codec.CodecService, org.elasticsearch.index.engine.Engine$EventListener, org.elasticsearch.index.shard.TranslogRecoveryPerformer, org.apache.lucene.search.QueryCache, org.apache.lucene.search.QueryCachingPolicy, org.elasticsearch.index.translog.TranslogConfig, org.elasticsearch.common.unit.TimeValue)",4,0.25
"org.elasticsearch.index.engine.InternalEngine$EngineMergeScheduler(org.elasticsearch.index.engine.InternalEngine, org.elasticsearch.index.shard.ShardId, org.elasticsearch.index.IndexSettings)",1,0.0625
"org.elasticsearch.index.engine.InternalEngine(org.elasticsearch.index.engine.EngineConfig)",1,0.0625
"public static final int org.apache.lucene.index.ConcurrentMergeScheduler.AUTO_DETECT_MERGES_AND_THREADS",1,0.0625
"public static final org.elasticsearch.common.settings.Setting org.elasticsearch.index.engine.EngineConfig.INDEX_CODEC_SETTING",1,0.0625
"OPEN_INDEX_AND_TRANSLOG",2,0.125
"public static final java.lang.String org.elasticsearch.index.engine.Engine.SYNC_COMMIT_ID",1,0.0625
"public static void org.elasticsearch.index.engine.InternalEngine.index(org.elasticsearch.index.engine.Engine$Index,org.apache.lucene.index.IndexWriter) throws java.io.IOException",1,0.0625
"public final native java.lang.Class java.lang.Object.getClass()",5,0.3125
"java.lang.Object()",1,0.0625
