Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class java.lang.String,410,11,0.13486842105263158,0.003618421052631579
class java.lang.Short,122,9,0.04013157894736842,0.0029605263157894738
class org.jboss.netty.buffer.DuplicatedChannelBuffer,645,51,0.21217105263157895,0.016776315789473684
class java.lang.Long,511,17,0.1680921052631579,0.005592105263157895
class java.lang.Integer,7331,34,2.4115131578947366,0.01118421052631579
class java.nio.HeapByteBuffer,1359,62,0.44703947368421054,0.020394736842105264
class java.nio.ByteOrder,4533,1,1.4911184210526316,3.289473684210526E-4
class java.lang.Float,436,6,0.14342105263157895,0.001973684210526316
class java.lang.Character,159,5,0.05230263157894737,0.001644736842105263
class java.lang.Byte,80,5,0.02631578947368421,0.001644736842105263
class java.lang.Object,1,1,3.289473684210526E-4,3.289473684210526E-4
class [B,824,39,0.2710526315789474,0.012828947368421053
class java.lang.Double,13,5,0.0042763157894736845,0.001644736842105263
class [Ljava.nio.ByteBuffer;,261,7,0.08585526315789474,0.002302631578947368
class org.jboss.netty.buffer.TruncatedChannelBuffer,54,21,0.017763157894736842,0.006907894736842105
class java.lang.Boolean,2269,2,0.7463815789473685,6.578947368421052E-4
class java.lang.Class,27,4,0.008881578947368421,0.0013157894736842105
class org.jboss.netty.buffer.SlicedChannelBuffer,9,7,0.0029605263157894738,0.002302631578947368
class org.jboss.netty.buffer.DynamicChannelBuffer,7449,202,2.450328947368421,0.06644736842105263
class org.jboss.netty.buffer.BigEndianHeapChannelBuffer,2912,90,0.9578947368421052,0.029605263157894735
class org.jboss.netty.buffer.HeapChannelBufferFactory,421,1,0.13848684210526316,3.289473684210526E-4
class org.jboss.netty.handler.codec.frame.LengthFieldBasedFrameDecoder,1852,69,0.6092105263157894,0.022697368421052633
