TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.elasticsearch.index.IndexSettings,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.13200436634618953,1175,8
