TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.springframework.boot.jta.atomikos.AtomikosProperties,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9888059701492538,657,651
