Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [Ljava.lang.String;,750,41,0.027876895628902765,0.0015239369610466845
class [[Lorg.elasticsearch.test.ElasticsearchSingleNodeTest;,42,25,0.0015611061552185548,9.292298542967588E-4
class [[Ljava.lang.CharSequence;,1,1,3.716919417187035E-5,3.716919417187035E-5
class java.util.ArrayList,46,46,0.0017097829319060362,0.0017097829319060362
class [[[I,34,7,0.001263752601843592,2.6018435920309246E-4
class [[[[[Ljava.lang.String;,1,1,3.716919417187035E-5,3.716919417187035E-5
class [[Lorg.apache.lucene.search.QueryCachingPolicy;,7,6,2.6018435920309246E-4,2.2301516503122213E-4
class [[[[Lorg.elasticsearch.test.ElasticsearchSingleNodeTest;,33,3,0.0012265834076717217,1.1150758251561107E-4
class [[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,1,1,3.716919417187035E-5,3.716919417187035E-5
class [[[Lorg.junit.rules.RuleChain;,3,3,1.1150758251561107E-4,1.1150758251561107E-4
class [[I,106,8,0.003939934582218257,2.973535533749628E-4
class [[Lorg.elasticsearch.index.query.SimpleIndexQueryParserTests;,34,7,0.001263752601843592,2.6018435920309246E-4
class [[[[D,12,3,4.4603033006244426E-4,1.1150758251561107E-4
class [[[Ljava.util.concurrent.ExecutorService;,35,2,0.0013009217960154623,7.43383883437407E-5
class java.lang.Object,274,1,0.010184359203092477,3.716919417187035E-5
class [C,5599,37,0.2081103181683021,0.0013752601843592031
class java.util.ArrayList$SubList,318,234,0.011819803746654773,0.008697591436217662
class [Ljava.lang.reflect.GenericDeclaration;,1,1,3.716919417187035E-5,3.716919417187035E-5
class [Lorg.elasticsearch.index.query.SimpleIndexQueryParserTests;,61,19,0.0022673208444840918,7.062146892655367E-4
class org.apache.lucene.store.MockDirectoryWrapper$Throttling,128,1,0.004757656853999405,3.716919417187035E-5
class [[J,1,1,3.716919417187035E-5,3.716919417187035E-5
class [Lorg.elasticsearch.test.ElasticsearchTestCase;,10,3,3.7169194171870356E-4,1.1150758251561107E-4
class [Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,4,3,1.486767766874814E-4,1.1150758251561107E-4
class [F,481,52,0.01787838239666964,0.0019327980969372585
class [[[Ljava.util.Locale;,1,1,3.716919417187035E-5,3.716919417187035E-5
class [[Lorg.junit.rules.RuleChain;,11,3,4.088611358905739E-4,1.1150758251561107E-4
class [[[B,7,3,2.6018435920309246E-4,1.1150758251561107E-4
class [[[[Lorg.elasticsearch.index.query.SimpleIndexQueryParserTests;,1,1,3.716919417187035E-5,3.716919417187035E-5
class [[Ljava.lang.reflect.AnnotatedElement;,2,2,7.43383883437407E-5,7.43383883437407E-5
class [[Ljava.util.List;,4,2,1.486767766874814E-4,7.43383883437407E-5
class [[[[Ljava.util.concurrent.ExecutorService;,1,1,3.716919417187035E-5,3.716919417187035E-5
class [Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,32,5,0.0011894142134998512,1.8584597085935178E-4
class [Ljava.lang.CharSequence;,73,48,0.0027133511745465358,0.001784121320249777
class [[D,38,7,0.0014124293785310734,2.6018435920309246E-4
class [[[[Lorg.junit.rules.RuleChain;,1,1,3.716919417187035E-5,3.716919417187035E-5
class [[[[I,8,4,2.973535533749628E-4,1.486767766874814E-4
class [Lorg.junit.rules.TestRule;,18,18,6.690454950936663E-4,6.690454950936663E-4
class [[[Lorg.elasticsearch.test.ElasticsearchSingleNodeTest;,156,2,0.005798394290811775,7.43383883437407E-5
class org.junit.rules.RuleChain,28870,21611,1.0730746357418972,0.8032634552482902
class [[[[[Lorg.elasticsearch.test.ElasticsearchSingleNodeTest;,1,1,3.716919417187035E-5,3.716919417187035E-5
class [Ljava.util.concurrent.ExecutorService;,3080,2,0.11448111804936069,7.43383883437407E-5
class [Lorg.junit.rules.RuleChain;,77,60,0.0028620279512340174,0.0022301516503122213
class [Ljava.lang.reflect.Type;,4,4,1.486767766874814E-4,1.486767766874814E-4
class [[[Ljava.lang.String;,75,6,0.0027876895628902764,2.2301516503122213E-4
class [[[S,23,4,8.548914659530181E-4,1.486767766874814E-4
class java.lang.Integer,1,1,3.716919417187035E-5,3.716919417187035E-5
class java.lang.Boolean,7003,2,0.26029586678560807,7.43383883437407E-5
class [J,1064,189,0.03954802259887006,0.007024977698483497
class [[[[B,2,2,7.43383883437407E-5,7.43383883437407E-5
class org.apache.lucene.util.LuceneTestCase$1,24,1,8.920606601248885E-4,3.716919417187035E-5
class [[C,2,2,7.43383883437407E-5,7.43383883437407E-5
class java.util.HashSet,1325,454,0.04924918227772822,0.016874814154029142
class [Lorg.junit.Assert;,3,3,1.1150758251561107E-4,1.1150758251561107E-4
class [[[Ljava.lang.Iterable;,30,4,0.0011150758251561106,1.486767766874814E-4
class [Ljava.lang.Class;,16,2,5.947071067499256E-4,7.43383883437407E-5
class [B,6458,11,0.24003865596193874,4.088611358905739E-4
class [Ljava.lang.reflect.AnnotatedElement;,13,4,4.831995242343146E-4,1.486767766874814E-4
class [[[[Ljava.lang.Iterable;,8,1,2.973535533749628E-4,3.716919417187035E-5
class [[[[[I,1,1,3.716919417187035E-5,3.716919417187035E-5
class [Ljava.lang.Object;,25,22,9.292298542967588E-4,8.177222717811478E-4
class [I,4770,31,0.17729705619982158,0.001152245019327981
class [Lorg.apache.lucene.search.QueryCachingPolicy;,24,3,8.920606601248885E-4,1.1150758251561107E-4
class [[Ljava.lang.String;,134,7,0.004980672019030627,2.6018435920309246E-4
class java.lang.Class,174,16,0.006467439785905442,5.947071067499256E-4
class [[F,1,1,3.716919417187035E-5,3.716919417187035E-5
class [Ljava.util.List;,20,6,7.433838834374071E-4,2.2301516503122213E-4
class [[Ljava.lang.Iterable;,78,4,0.0028991971454058875,1.486767766874814E-4
class java.lang.String,7638,13,0.2838983050847458,4.831995242343146E-4
class java.util.Locale,156,23,0.005798394290811775,8.548914659530181E-4
class [[[[[D,1,1,3.716919417187035E-5,3.716919417187035E-5
class [[B,24,4,8.920606601248885E-4,1.486767766874814E-4
class [[[Lorg.elasticsearch.index.query.SimpleIndexQueryParserTests;,11,6,4.088611358905739E-4,2.2301516503122213E-4
class [Lorg.elasticsearch.test.ElasticsearchSingleNodeTest;,142,87,0.00527802557240559,0.003233719892952721
class [Ljava.util.Collection;,8,3,2.973535533749628E-4,1.1150758251561107E-4
class org.elasticsearch.index.query.SimpleIndexQueryParserTests,30386,30386,1.1294231341064527,1.1294231341064527
class [Ljava.io.Serializable;,4,1,1.486767766874814E-4,3.716919417187035E-5
class [[Ljava.util.concurrent.ExecutorService;,34,2,0.001263752601843592,7.43383883437407E-5
class [[[D,34,4,0.001263752601843592,1.486767766874814E-4
class [[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,8,5,2.973535533749628E-4,1.8584597085935178E-4
class [Ljava.util.Locale;,23,10,8.548914659530181E-4,3.7169194171870356E-4
class [S,1751,68,0.06508325899494499,0.002527505203687184
class [[Lorg.junit.rules.TestRule;,5,3,1.8584597085935178E-4,1.1150758251561107E-4
class [[S,91,6,0.0033823966696402024,2.2301516503122213E-4
class [[[[S,3,3,1.1150758251561107E-4,1.1150758251561107E-4
class [Ljava.util.Set;,10,4,3.7169194171870356E-4,1.486767766874814E-4
class [[[[Ljava.lang.String;,14,2,5.203687184061849E-4,7.43383883437407E-5
class [Ljava.lang.Iterable;,166,3,0.006170086232530478,1.1150758251561107E-4
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,1,1,3.716919417187035E-5,3.716919417187035E-5
class [[Ljava.util.Locale;,3,2,1.1150758251561107E-4,7.43383883437407E-5
class [D,6577,20,0.2444617900683913,7.433838834374071E-4
