TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.activiti.engine.impl.persistence.entity.DeploymentEntityManager,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.3655831571529246,253,57
