Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class retrofit.RestAdapter$Log$1,17827,1,1.365216725379078,7.658140603461479E-5
class retrofit.RestAdapter$RestHandler,14724,1,1.1275846224536683,7.658140603461479E-5
class [Ljava.lang.Object;,39,15,0.002986674835349977,0.001148721090519222
class java.util.ArrayList,2892,1,0.22147342625210598,7.658140603461479E-5
class retrofit.RestAdapter$LogLevel,19430,4,1.4879767192525655,3.0632562413845916E-4
class java.util.Collections$UnmodifiableRandomAccessList,2483,1,0.19015163118394854,7.658140603461479E-5
class retrofit.Utils$SynchronousExecutor,1130,1,0.08653698881911472,7.658140603461479E-5
class retrofit.ErrorHandler$1,1423,1,0.10897534078725686,7.658140603461479E-5
class java.util.Collections$EmptyList,37,1,0.0028335120232807474,7.658140603461479E-5
class retrofit.Platform$Base$3,281,1,0.021519375095726757,7.658140603461479E-5
class java.lang.String,8540,3,0.6540052075356103,2.2974421810384438E-4
class java.lang.Boolean,5913,2,0.45282585388267727,1.5316281206922958E-4
class retrofit.converter.GsonConverter,681,655,0.05215193750957268,0.05016082095267269
class retrofit.RequestInterceptor$1,1753,1,0.13424720477867974,7.658140603461479E-5
class retrofit.client.Request,16586,9,1.270179200490121,6.892326543115331E-4
class java.util.concurrent.ThreadPoolExecutor,1647,1485,0.12612957573901057,0.11372338796140297
class retrofit.RestAdapter,40516,26530,3.102772246898453,2.0317047020983305
class java.lang.Integer,1,1,7.658140603461479E-5,7.658140603461479E-5
class retrofit.RestAdapter$Builder,83904,27312,6.42548629192832,2.0915913616173993
class retrofit.Server,33617,9,2.5744371266656456,6.892326543115331E-4
class java.lang.Class,396,16,0.03032623678970746,0.0012253024965538366
class retrofit.Platform$Base$1,2250,1,0.17230816357788328,7.658140603461479E-5
class [Lretrofit.client.Header;,2892,1,0.22147342625210598,7.658140603461479E-5
