Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [[[[[I,1,1,4.147140546593124E-5,4.147140546593124E-5
class [[[J,13,2,5.391282710571062E-4,8.294281093186248E-5
class [J,6284,84,0.2606063119479119,0.0034835980591382243
class [[J,36,3,0.0014929705967735246,1.2441421639779372E-4
class [S,16884,16,0.7002032098867831,6.635424874548998E-4
class org.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests,17824,17824,0.7391863310247584,0.7391863310247584
class [Ljava.lang.CharSequence;,6807,2,0.28229585700659393,8.294281093186248E-5
class [[Ljava.util.Set;,340,1,0.014100277858416622,4.147140546593124E-5
class [[Ljava.lang.Class;,6,1,2.4882843279558744E-4,4.147140546593124E-5
class [[[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,7,2,2.902998382615187E-4,8.294281093186248E-5
class [[C,135,4,0.005598639737900718,1.6588562186372496E-4
class java.lang.Object,413,1,0.017127690457429602,4.147140546593124E-5
class [C,7947,95,0.32957325923775554,0.003939783519263468
class [[B,76,4,0.0031518268154107744,1.6588562186372496E-4
class [Ljava.lang.String;,4069,750,0.16874714884087422,0.03110355409944843
class [Lorg.elasticsearch.common.settings.Settings$Builder;,8,8,3.317712437274499E-4,3.317712437274499E-4
class [Lorg.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests;,72,72,0.0029859411935470493,0.0029859411935470493
class [[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,38,2,0.0015759134077053872,8.294281093186248E-5
class [[[S,74,4,0.0030688840044789116,1.6588562186372496E-4
class [Lorg.apache.lucene.search.QueryCachingPolicy;,456,4,0.018910960892464645,1.6588562186372496E-4
class [[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,68,3,0.0028200555716833245,1.2441421639779372E-4
class [D,4909,43,0.20358312943225645,0.0017832704350350434
class [[[[Lorg.apache.lucene.search.QueryCachingPolicy;,1,1,4.147140546593124E-5,4.147140546593124E-5
class [Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,113,3,0.00468626881765023,1.2441421639779372E-4
class [[Ljava.lang.String;,76,3,0.0031518268154107744,1.2441421639779372E-4
class [[Ljava.lang.CharSequence;,7,1,2.902998382615187E-4,4.147140546593124E-5
class org.apache.lucene.util.LuceneTestCase$1,1426,1,0.05913822419441795,4.147140546593124E-5
class [[[[Ljava.util.Set;,6,1,2.4882843279558744E-4,4.147140546593124E-5
class [[Lorg.apache.lucene.util.LuceneTestCase;,1,1,4.147140546593124E-5,4.147140546593124E-5
class [[[Ljava.util.Set;,66,1,0.0027371127607514617,4.147140546593124E-5
class [[Lorg.apache.lucene.analysis.BaseTokenStreamTestCase;,55,1,0.0022809273006262182,4.147140546593124E-5
class [[[[D,48,3,0.0019906274623646995,1.2441421639779372E-4
class [Lorg.junit.rules.TestRule;,139,139,0.005764525359764443,0.005764525359764443
class [Lorg.elasticsearch.test.ESTokenStreamTestCase;,7,7,2.902998382615187E-4,2.902998382615187E-4
class [Lorg.apache.lucene.util.LuceneTestCase;,10,10,4.147140546593124E-4,4.147140546593124E-4
class java.util.HashSet,15358,869,0.636917845145772,0.03603865134989425
class [[[Ljava.lang.String;,9,2,3.7324264919338116E-4,8.294281093186248E-5
class [[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,91,3,0.003773897897399743,1.2441421639779372E-4
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,76,2,0.0031518268154107744,8.294281093186248E-5
class [Ljava.util.Locale;,116,4,0.004810683034048024,1.6588562186372496E-4
class [[Lorg.apache.lucene.search.QueryCachingPolicy;,71,4,0.002944469788081118,1.6588562186372496E-4
class [[[[I,15,2,6.220710819889686E-4,8.294281093186248E-5
class [[[B,14,1,5.805996765230374E-4,4.147140546593124E-5
class java.lang.Integer,1,1,4.147140546593124E-5,4.147140546593124E-5
class [[[C,52,3,0.0021565130842284247,1.2441421639779372E-4
class java.lang.Boolean,9,2,3.7324264919338116E-4,8.294281093186248E-5
class [B,7290,43,0.30232654584663876,0.0017832704350350434
class [[Ljava.util.Locale;,39,4,0.0016173848131713184,1.6588562186372496E-4
class [[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,43,5,0.0017832704350350434,2.073570273296562E-4
class [[[[C,99,3,0.0041056691411271926,1.2441421639779372E-4
class [Z,79,42,0.003276241031808568,0.0017417990295691122
class [[F,47,5,0.0019491560568987683,2.073570273296562E-4
class [[[Lorg.apache.lucene.search.QueryCachingPolicy;,17,2,7.050138929208311E-4,8.294281093186248E-5
class [[[[F,4,1,1.6588562186372496E-4,4.147140546593124E-5
class [[[F,5,2,2.073570273296562E-4,8.294281093186248E-5
class [[[[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,5,1,2.073570273296562E-4,4.147140546593124E-5
class [Ljava.lang.Class;,826,2,0.034255380914859204,8.294281093186248E-5
class [[I,93,7,0.0038568407083316054,2.902998382615187E-4
class org.elasticsearch.common.settings.Settings$Builder,7692,1,0.3189980508439431,4.147140546593124E-5
class [[[D,127,4,0.0052668684941732675,1.6588562186372496E-4
class [I,24530,1199,1.0172935760792934,0.04972421515365156
class [Ljava.lang.Object;,14,11,5.805996765230374E-4,4.5618546012524364E-4
class [Lorg.apache.lucene.analysis.BaseTokenStreamTestCase;,122,13,0.0050595114668436116,5.391282710571062E-4
class org.junit.rules.RuleChain,9289,7530,0.3852278853730353,0.3122796831584622
class [Ljava.util.Set;,56,1,0.0023223987060921494,4.147140546593124E-5
class java.lang.Class,1393,25,0.05776966781404222,0.001036785136648281
class java.lang.String,5518,14,0.2288392153610086,5.805996765230374E-4
class java.util.Locale,461,22,0.019118317919794302,9.123709202504873E-4
class [[[[[[[[D,6,1,2.4882843279558744E-4,4.147140546593124E-5
class [[[[[D,17,2,7.050138929208311E-4,8.294281093186248E-5
class [[D,457,4,0.018952432297930578,1.6588562186372496E-4
class [[Lorg.junit.rules.TestRule;,5,5,2.073570273296562E-4,2.073570273296562E-4
class [[[[[[[C,1,1,4.147140546593124E-5,4.147140546593124E-5
class [[[[[[D,70,1,0.002902998382615187,4.147140546593124E-5
class [[[[[[[D,10,1,4.147140546593124E-4,4.147140546593124E-5
class [F,2023,89,0.0838966532575789,0.0036909550864678803
class [Ljava.util.Collection;,148,1,0.006137768008957823,4.147140546593124E-5
class [[[[[[C,8,2,3.317712437274499E-4,8.294281093186248E-5
class [[[I,35,4,0.0014514991913075934,1.6588562186372496E-4
class org.apache.lucene.store.MockDirectoryWrapper$Throttling,651,1,0.026997884958321238,4.147140546593124E-5
class [[[Ljava.lang.Class;,6,1,2.4882843279558744E-4,4.147140546593124E-5
class [Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,535,3,0.022187201924273214,1.2441421639779372E-4
class [[[[[S,7,2,2.902998382615187E-4,8.294281093186248E-5
class [[S,196,5,0.008128395471322523,2.073570273296562E-4
class [[[[S,17,3,7.050138929208311E-4,1.2441421639779372E-4
class [[Lorg.elasticsearch.test.ESTokenStreamTestCase;,33,1,0.0013685563803757309,4.147140546593124E-5
class [[[[[C,18,3,7.464852983867623E-4,1.2441421639779372E-4
class [[[Ljava.util.Locale;,2,1,8.294281093186248E-5,4.147140546593124E-5
