Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class org.elasticsearch.index.VersionType$1,156,1,0.02035490605427975,1.3048016701461377E-4
class [Ljava.lang.String;,514,6,0.06706680584551149,7.828810020876827E-4
class org.elasticsearch.common.collect.ImmutableOpenIntMap,652,1,0.08507306889352818,1.3048016701461377E-4
class java.lang.Byte,499,4,0.06510960334029228,5.219206680584551E-4
class java.util.ArrayList,4,1,5.219206680584551E-4,1.3048016701461377E-4
class org.elasticsearch.action.WriteConsistencyLevel,1021,1,0.13322025052192066,1.3048016701461377E-4
class org.elasticsearch.action.bulk.TransportShardBulkAction$UpdateResult,13513,12368,1.763178496868476,1.6137787056367432
class java.lang.Long,4243,15,0.5536273486430062,0.0019572025052192066
class org.elasticsearch.common.collect.ImmutableOpenMap,2348,1,0.30636743215031315,1.3048016701461377E-4
class [Lorg.elasticsearch.index.shard.SearchOperationListener;,2,1,2.6096033402922753E-4,1.3048016701461377E-4
class java.util.HashSet,32,1,0.0041753653444676405,1.3048016701461377E-4
class org.elasticsearch.cluster.block.ClusterBlock,18,4,0.002348643006263048,5.219206680584551E-4
class org.elasticsearch.index.shard.IndexShard$ShardFailure,3723,3711,0.4857776617954071,0.48421189979123175
class java.lang.Boolean,4316,2,0.5631524008350731,2.6096033402922753E-4
class java.lang.Integer,7267,11,0.9481993736951984,0.0014352818371607516
class org.elasticsearch.cluster.metadata.IndexMetaData,4839,4,0.6313935281837161,5.219206680584551E-4
class java.util.Collections$EmptySet,33,1,0.004305845511482255,1.3048016701461377E-4
class org.elasticsearch.action.bulk.BulkItemRequest,5256,4872,0.68580375782881,0.6356993736951984
class org.elasticsearch.action.bulk.BulkShardRequest,23277,164,3.037186847599165,0.02139874739039666
class java.lang.Class,207,20,0.02700939457202505,0.0026096033402922755
class org.elasticsearch.common.unit.TimeValue,1438,1,0.1876304801670146,1.3048016701461377E-4
class java.util.RegularEnumSet,161,2,0.021007306889352817,2.6096033402922753E-4
class org.elasticsearch.index.Index,6,1,7.828810020876827E-4,1.3048016701461377E-4
class java.lang.String,998,131,0.13021920668058456,0.017092901878914404
class [Lorg.elasticsearch.index.shard.IndexingOperationListener;,2,1,2.6096033402922753E-4,1.3048016701461377E-4
class org.elasticsearch.action.ActionRequestValidationException,8162,7579,1.0649791231732777,0.9889091858037579
class org.elasticsearch.common.settings.Settings,1087,2,0.14183194154488518,2.6096033402922753E-4
class [Lorg.elasticsearch.index.shard.IndexShardState;,30,1,0.003914405010438413,1.3048016701461377E-4
class org.elasticsearch.action.support.IndicesOptions,159,1,0.02074634655532359,1.3048016701461377E-4
class org.elasticsearch.cluster.metadata.IndexMetaData$State,752,2,0.09812108559498957,2.6096033402922753E-4
class org.elasticsearch.index.VersionType$4,166,1,0.021659707724425888,1.3048016701461377E-4
class org.elasticsearch.cluster.metadata.IndexMetaData$Builder,21700,16231,2.831419624217119,2.1178235908141962
class org.elasticsearch.index.VersionType$3,400,1,0.05219206680584551,1.3048016701461377E-4
class org.elasticsearch.common.collect.Tuple,16741,16221,2.1843684759916493,2.1165187891440502
class org.elasticsearch.Version,798,1,0.1041231732776618,1.3048016701461377E-4
class org.elasticsearch.index.VersionType$2,127,1,0.01657098121085595,1.3048016701461377E-4
class org.elasticsearch.common.xcontent.ToXContent$1,147,1,0.019180584551148225,1.3048016701461377E-4
class org.elasticsearch.common.settings.Setting,243,13,0.03170668058455115,0.0016962421711899792
class org.elasticsearch.common.settings.Setting$3,4,4,5.219206680584551E-4,5.219206680584551E-4
class org.elasticsearch.cluster.metadata.IndexMetaData$IndexMetaDataDiff,1473,1473,0.1921972860125261,0.1921972860125261
class org.elasticsearch.cluster.metadata.IndexMetaData$1,165,1,0.021529227557411275,1.3048016701461377E-4
class java.util.LinkedHashSet,507,6,0.06615344467640918,7.828810020876827E-4
class org.elasticsearch.action.support.WriteRequest$RefreshPolicy,623,2,0.08128914405010439,2.6096033402922753E-4
class org.elasticsearch.tasks.TaskId,677,2,0.08833507306889353,2.6096033402922753E-4
